node_id,betweenness_count,balance(millisat)
9621,9,35000000
9580,9,35000000
9503,9,750000000
9478,9,1506428500
9007,9,35000000
8801,9,78000000
8800,9,250000000
8727,9,489463269500
8486,9,25000000
8467,9,27552935000
8375,9,100000000
8178,9,35000000
8090,9,9354762000
8072,9,35000000
7915,9,1502809500
7898,9,35000000
7672,9,35000000
7406,9,42287106000
7275,9,642500000
7269,9,50000000
7233,9,525000000
7112,9,880500000
6869,9,134635686500
6848,9,10506605500
6790,9,106016000
6770,9,50000000
6679,9,5332388500
6625,9,13444375000
6578,9,15245000000
6324,9,747500000
6264,9,1730748000
6140,9,8234093500
6116,9,100000000
6104,9,650000000
6058,9,7412790000
5749,9,45000000
5492,9,500000000
5417,9,25000000
5389,9,1000000000
5388,9,350000000
5260,9,1100000000
5200,9,45000000
5141,9,50000000
4861,9,17000000
4742,9,1265666000
4596,9,100000000
4135,9,17411406000
4050,9,35000000
3752,9,165421500
3601,9,5884572500
3242,9,94382000
3231,9,100000000
3112,9,168967669500
2992,9,50000000
2838,9,50000000
2742,9,4756245000
2707,9,520000000
2573,9,11000000
2258,9,1690000000
2152,9,848786000
2104,9,12656023500
18242,8,40000000
17817,8,250000000
17134,8,1500000000
16812,8,400500000
16723,8,520000000
16180,8,2480834500
16009,8,25000000
15906,8,25000000
15804,8,23166000000
15254,8,25000000
15245,8,25000000
15151,8,8199177500
15140,8,4750000000
15014,8,125000000
14817,8,4476083500
14487,8,50000000
14387,8,115000000
14154,8,5450000000
14131,8,5650000000
14121,8,1100000000
14050,8,500000000
13484,8,25000000
13418,8,50000000
13404,8,25000000
13337,8,250000000
13302,8,7752505000
13207,8,500000000
13181,8,1010000000
13180,8,75000000
13175,8,1000000000
13174,8,900000000
13168,8,120000000
12767,8,50000000
12765,8,145000000
12728,8,38262195500
12404,8,2357071000
12313,8,200000000
12292,8,500000000
12150,8,25000000
12089,8,25000000
11829,8,25000000
11812,8,25000000
11630,8,25000000
11622,8,25000000
11507,8,25000000
11383,8,25000000
11376,8,25000000
11278,8,500000000
11237,8,37500000
11126,8,10000000
11101,8,375000000
11100,8,50000000
11095,8,9225000000
11016,8,6500000000
11013,8,25000000
10767,8,531397707000
10703,8,5700000000
10674,8,50000000
10624,8,10000000
10604,8,1375000000
10376,8,550000000
10324,8,1000000000
10301,8,3661798000
10249,8,8650000000
10235,8,1000000000
10193,8,350000000
10067,8,250000000
10043,8,200000000
10042,8,30000000
10029,8,10000000
10020,8,8500000000
9934,8,89468500
9932,8,343442024500
9863,8,5350500000
9801,8,75000000
9640,8,25000000
9480,8,150000000
9471,8,1650000000
9267,8,35000000
8956,8,35000000
8552,8,1500000000
8258,8,8388607500
8250,8,35000000
8005,8,13709389000
7911,8,750000000
7908,8,1500000000
7899,8,35000000
7869,8,16000250000
7868,8,14500000000
7601,8,9547439000
7600,8,175851781500
7407,8,40000000
7360,8,300000000
7252,8,90000000
7186,8,18850720000
7075,8,7757846500
6924,8,125000000
6837,8,12244575500
6828,8,2999732000
6742,8,30650000000
6678,8,900000000
6579,8,166496000
6549,8,100010500
6456,8,112578112500
6443,8,110000000
6407,8,19051058500
6293,8,137216000
6260,8,10450000000
6054,8,69584685500
5957,8,45000000
5748,8,8227983000
5634,8,67500000000
5539,8,396564000
5538,8,31500000000
5509,8,6560000000
5289,8,25068504500
5239,8,175000000
5099,8,50000000
4885,8,100000000
4884,8,300000000
4741,8,5500000000
4610,8,15000000
4365,8,150000000
4360,8,2936725500
4267,8,50000000
4223,8,35000000
3953,8,11866842000
3779,8,3279224000
3753,8,3414370500
3729,8,1625000000
3691,8,35000000
3573,8,80000000
3258,8,64829309000
3239,8,45000000
3149,8,1091187500
3109,8,5830026000
2973,8,50000000
2952,8,45290000
2835,8,515000000
2566,8,15000000
2564,8,223498000
2485,8,25000000
2467,8,797775000
2396,8,3050000000
2327,8,14172500000
2298,8,46112000
2244,8,1222232000
2240,8,437209500
2234,8,491760000
2195,8,449909000
18352,7,15000000
18302,7,2485000000
17941,7,8000000000
17851,7,50000000
17728,7,348396000
17603,7,2519686000
17450,7,550000000
17065,7,9127927000
17064,7,400000000
16811,7,250000000
16788,7,1000000000
16645,7,15000000
16631,7,119085953000
16524,7,30154604000
16408,7,10000000
16389,7,7104133000
16319,7,100873213500
16207,7,25000000
16191,7,25000000
16088,7,25000000
15793,7,2000000000
15232,7,25000000
15060,7,5950000000
14979,7,55000000
14926,7,5405611500
14534,7,40075000000
14466,7,25000000
14210,7,500000000
14114,7,27500000
14064,7,8050000000
14051,7,500000000
13777,7,25000000
13589,7,25000000
13485,7,25000000
13345,7,375000000
13297,7,1250000000
13243,7,1174000000
13128,7,17500000
13025,7,50000000
13018,7,5617077000
12775,7,12850000000
12747,7,50000000
12556,7,575000000
12314,7,200000000
12228,7,25000000
12132,7,25000000
11971,7,25000000
11828,7,25000000
11758,7,25000000
11579,7,25000000
11506,7,25000000
11171,7,14157662500
11129,7,6850888000
11105,7,360000000
11022,7,500000000
11021,7,3520000000
10841,7,20000000
10805,7,4776361500
10803,7,25000000
10717,7,30000000
10704,7,3550000000
10584,7,1865000000
10488,7,726986000
10461,7,4520000000
10403,7,1175000000
10383,7,2400000000
10382,7,30000000
10379,7,7000000000
10236,7,500000000
10234,7,13864965000
10210,7,1643473000
10203,7,4500000000
10160,7,10000000
10113,7,1200000000
10059,7,420180500
10006,7,225000000
9937,7,7092929500
9711,7,35000000
9677,7,165000000
9576,7,425000000
9570,7,35000000
9272,7,1010003500
9271,7,19500000000
8756,7,5543250000
8697,7,14638607500
8685,7,375000000
8656,7,53750099000
8553,7,60500000000
8382,7,20000000000
8259,7,71938607500
7926,7,11440000000
7786,7,35000000
7562,7,209198427500
7516,7,5750000000
7418,7,2059972500
7325,7,620000000
7294,7,1812105000
7232,7,1630000000
7205,7,38576869500
7202,7,18165945500
6836,7,25000000
6771,7,185123884000
6764,7,15215685500
6646,7,14250000000
6423,7,399913500
6393,7,75000000
6292,7,116331172000
5777,7,17062632500
5691,7,220241486500
5635,7,3433245364500
5403,7,81650000000
5336,7,750000000
5238,7,2388449500
5215,7,875000000
5177,7,1051569000
5125,7,10091057500
5115,7,175000000
5098,7,50000000
4970,7,35000000
4554,7,13111079500
4497,7,14170500000
4496,7,408519500
4492,7,245000000
4368,7,25000000
4354,7,1750000000
4353,7,150000000
4339,7,50000000
4274,7,225000000
4266,7,50000000
4251,7,35000000
4197,7,35000000
4134,7,1852568500
3823,7,45000000
3767,7,15000000
3676,7,12500000
3572,7,35000000
3408,7,45000000
3323,7,45000000
3259,7,119966797500
3238,7,45000000
2961,7,57868889000
2824,7,50000000
2577,7,25000000
2397,7,13334241500
2259,7,51567500
2247,7,25500000
2235,7,2705050000
2206,7,5610092500
2194,7,40530000
2151,7,1560000000
18182,6,200000000
18036,6,125000000
17850,6,104641500
17616,6,3010000000
17142,6,1000000000
17128,6,50000000
17099,6,511856000
17041,6,50000000
16848,6,48000000
16807,6,500000000
16617,6,3840307000
16391,6,3422500000
16270,6,1250000000
16204,6,25000000
15800,6,25000000
15773,6,25000000
15770,6,25000000
15572,6,25000000
15214,6,25000000
15176,6,29572500000
15154,6,633248000
15094,6,25000000
14957,6,613568500
14943,6,76891335500
14865,6,1500000000
14864,6,150000000
14622,6,50000000
14379,6,50000000
14378,6,250000000
14305,6,50000000
14211,6,17500000
14191,6,75000000
14177,6,155000000
14161,6,4114837500
14099,6,300000000
13747,6,25000000
13667,6,25000000
13666,6,25000000
13572,6,25000000
13571,6,25000000
13565,6,25000000
13514,6,25000000
13474,6,25000000
13380,6,25000000
13336,6,2500000000
13303,6,500000000
13269,6,250000000
13206,6,10091000
13051,6,8399999000
12968,6,3522061500
12922,6,1725000000
12867,6,50000000
12818,6,700000000
12746,6,155000000
12736,6,20000000
12735,6,35000000
12718,6,24898775000
12601,6,25000000
12481,6,3000000000
12457,6,12500000
12449,6,17384538000
12327,6,1681356500
12317,6,100000000
12222,6,25000000
12082,6,25000000
12014,6,25000000
11910,6,25000000
11862,6,25000000
11763,6,25000000
11625,6,25000000
11595,6,25000000
11581,6,25000000
11511,6,54489607500
11382,6,25000000
11364,6,22825000000
11158,6,2925000000
11116,6,1216788500
11104,6,12066938000
11003,6,170000000
10942,6,10000000
10864,6,59181743000
10843,6,4800000000
10830,6,400000000
10716,6,75000000
10699,6,250000000
10623,6,89413500
10618,6,5000000000
10605,6,1982561000
10527,6,4827500000
10331,6,1000000000
10325,6,12500000
10154,6,21287000
10128,6,18092889000
10062,6,152677496000
10052,6,1245000000
10012,6,796500000
10008,6,150000000
9891,6,2085918500
9710,6,35000000
9617,6,35000000
9589,6,35000000
9558,6,35000000
9496,6,1250000000
9411,6,225000000
9404,6,50000000
9273,6,525000000
8720,6,2271173500
8569,6,4525000000
8435,6,9538607500
8426,6,65123000
8179,6,35000000
7970,6,24125000000
7935,6,1245000000
7934,6,11264999500
7842,6,2000000000
7784,6,35000000
7782,6,35000000
7719,6,25000000
7643,6,13550000000
7627,6,7500000000
7588,6,50000000
7517,6,12350000000
7505,6,1150000000
7420,6,85667295500
7409,6,15900261500
7253,6,145957500
7199,6,550000000
7181,6,250000000
7157,6,35000000
6583,6,10938607500
6582,6,32412421000
6527,6,35000000
6526,6,35000000
6403,6,575000000
6402,6,325000000
6392,6,18988607500
6358,6,50000000
6225,6,450000000
6117,6,7600000000
6061,6,917111000
5805,6,100000000
5273,6,425000000
5233,6,900000000
5112,6,10000000
4966,6,72500000
4897,6,600000000
4776,6,20000000
4765,6,252500000
4732,6,50000000
4594,6,5227675000
4505,6,2660592500
4369,6,31892500000
4342,6,50000000
4269,6,50000000
4249,6,35000000
4230,6,35000000
4068,6,110000000
3781,6,139391500
3673,6,5524607000
3596,6,300000000
3425,6,2354555000
3395,6,100000000
3322,6,45000000
3284,6,275000000
3234,6,500000000
2886,6,50000000
2799,6,25000000
2798,6,1596015000
2766,6,15000000
2484,6,255612500
2326,6,149545584000
2246,6,1080500000
2207,6,160688000
2109,6,90653107500
2047,6,367046500
18336,5,600000000
18187,5,2500000000
17982,5,12500000
17759,5,5807148500
17602,5,112500000
17278,5,10000000
17204,5,3250000000
17177,5,525000000
17168,5,75000000
17147,5,75000000
17143,5,475000000
16839,5,174750000000
16790,5,500000000
16409,5,17500000
16350,5,50000000
16305,5,4340623500
16116,5,25000000
15553,5,62500000
15512,5,25000000
15457,5,1000500000
15097,5,25000000
15071,5,25000000
15061,5,689999500
15045,5,80000000
14997,5,320076645500
14996,5,250000000
14908,5,25000000
14756,5,25000000
14739,5,568464000
14662,5,25000000
14386,5,650000000
14304,5,200000000
14248,5,6175000000
14198,5,12500000
14165,5,500000000
14155,5,291624000
14072,5,2550000000
14063,5,175000000
13951,5,1750000000
13942,5,3250000000
13881,5,75000000
13597,5,25000000
13475,5,25000000
13434,5,200000000
13381,5,25000000
13364,5,25000000
13353,5,58000000
13340,5,35000000
13295,5,3965000000
13277,5,125000000
13204,5,500000000
13150,5,67500000
13121,5,50000000
13024,5,1000000000
13019,5,100000000
13013,5,125000000
12819,5,675000000
12424,5,700000000
12262,5,1000000000
12166,5,25000000
12130,5,25000000
12028,5,25000000
11952,5,25000000
11935,5,25000000
11823,5,25000000
11759,5,25000000
11705,5,25000000
11704,5,25000000
11641,5,25000000
11567,5,25000000
11456,5,680000000
11410,5,3700000000
11409,5,25000000
11408,5,25000000
11365,5,1451500000
11254,5,51425000
11201,5,500000000
11078,5,16076876500
11030,5,500000000
10927,5,500000000
10802,5,3999998500
10796,5,50000000
10754,5,1250000000
10705,5,4250000000
10543,5,2750000000
10542,5,3700000000
10520,5,71095000
10464,5,15725228500
10454,5,112328511000
10378,5,50000000
10290,5,50000000
10262,5,11533574000
10184,5,40526230000
10135,5,1349999000
10112,5,87500000
9950,5,10500000000
9725,5,1500000000
9724,5,587500000
9619,5,35000000
9595,5,10000000
9479,5,265000000
9472,5,32119975000
9418,5,500000000
9410,5,100000000
9386,5,96677806000
9313,5,2111261500
9252,5,1299128500
9216,5,35000000
9121,5,1010000000
9117,5,1616124500
9100,5,99500000
9005,5,35000000
8788,5,50000000
8745,5,500000000
8726,5,1025000000
8696,5,3750000000
8657,5,35000000
8527,5,35000000
8474,5,10273314000
8451,5,2050000000
8423,5,500000000
8343,5,17526715000
8303,5,35000000
8125,5,2001092500
8021,5,245000000
7975,5,15000000
7919,5,15000000
7731,5,1250000000
7373,5,5561561500
7316,5,230000000
7204,5,3625000000
7168,5,50000000
7101,5,50000000
7071,5,50000000
7024,5,1499999000
6802,5,20860266000
6735,5,100000000
6734,5,895000000
6683,5,374308788000
6661,5,15758250500
6647,5,1019266000
6491,5,15495399500
6422,5,4675000000
6377,5,706000000
6141,5,31758926500
6127,5,1259998000
6060,5,4972956000
5842,5,50000000
5627,5,8850000000
5540,5,1050000000
5462,5,50000000
5435,5,4500000000
5434,5,1100000000
5176,5,650000000
5095,5,170000000
5094,5,10000000
5080,5,2649620500
4967,5,35000000
4906,5,267862000
4896,5,105000000
4389,5,62500000
4388,5,7329578500
4352,5,50000000
4343,5,50000000
4270,5,50000000
4250,5,35000000
4196,5,35000000
4069,5,35000000
4066,5,35000000
3879,5,860000000
3876,5,4150400000
3839,5,140000000
3677,5,392500000
3672,5,150000000
3671,5,4200000000
3600,5,100000000
3409,5,100000000
3407,5,45000000
3406,5,45000000
3405,5,45000000
3148,5,50000000
3111,5,50000000
2944,5,1062500000
2887,5,50000000
2603,5,290886500
2602,5,15253958000
2572,5,13468939500
2389,5,868710500
2299,5,771498500
2241,5,182146000
2200,5,12500000
18156,4,50000000
18101,4,25820378500
17631,4,755000000
17458,4,500000000
17239,4,31250000
17213,4,150000000
17212,4,450000000
17176,4,865000000
17135,4,250000000
16945,4,250000000
16944,4,500000000
16925,4,3139815000
16845,4,48000000
16842,4,25000000
16772,4,100000000
16710,4,20000000
16564,4,40000000
16479,4,20000000
16474,4,25000000
16278,4,574000000
16256,4,583132204500
16117,4,25000000
16052,4,25000000
16036,4,2535000000
15932,4,25000000
15904,4,25000000
15902,4,25000000
15811,4,25000000
15614,4,25000000
15604,4,25000000
15296,4,25000000
15215,4,25000000
15106,4,25000000
14909,4,25000000
14893,4,25000000
14738,4,110000000
14377,4,8083885000
14375,4,290005000
14152,4,100000000
14148,4,250000000
14146,4,3690000000
14142,4,106379539500
14124,4,4331838500
14120,4,1022460500
14111,4,50000000
14110,4,1400000000
14076,4,50000000
14069,4,1625000000
13998,4,65000000
13712,4,25000000
13616,4,25000000
13540,4,25000000
13465,4,25000000
13365,4,25000000
13347,4,50000000
13296,4,2925000000
13205,4,250000000
13135,4,4500000000
13015,4,50000000
12969,4,125000000
12866,4,500000000
12769,4,136094000
12768,4,4750000000
12742,4,402269500
12737,4,9062600000
12503,4,450000000
12426,4,21107916000
12333,4,300000000
12332,4,30500000000
12140,4,25000000
11822,4,25000000
11813,4,25000000
11703,4,25000000
11702,4,25000000
11640,4,25000000
11631,4,25000000
11628,4,25000000
11623,4,25000000
11599,4,25000000
11571,4,25000000
11467,4,25000000
11459,4,144331000
11450,4,450000000
11387,4,25000000
11386,4,25000000
11351,4,1075026000
11268,4,750000000
11140,4,233529715000
11132,4,227630500
11128,4,50000000
11079,4,3422237500
11020,4,917131000
11012,4,2600000000
10950,4,163396458500
10936,4,50000000
10926,4,950000000
10863,4,1607500000
10804,4,10000000
10672,4,2500000000
10663,4,1750000000
10622,4,235000000
10526,4,44500000
10463,4,300000000
10460,4,750000000
10330,4,200000000
10220,4,535770500
10215,4,50000000
10211,4,50000000
10180,4,250000000
10129,4,2575000000
10107,4,2530000000
10070,4,19500000
10066,4,1500000000
10053,4,20714157000
10039,4,50000000
10026,4,35000000
10013,4,75000000
9880,4,25000000
9827,4,679000000
9803,4,10875664000
9641,4,3696224000
9629,4,35000000
9620,4,35000000
